file-name-wrapper href	name-span	file-name-wrapper	uploaded-wrapper
https://platform.openai.com/storage/files/file-Y4oaksYOmUOW6k9UyL7JZo1K	the-silent-triangle-of-twentynine-palms-weaponized-episode-18	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-DvvpyHVnlVLJxr8GNn3GIBMj	what-washington-wants-first-hand-ufo-witnesses-weaponized-episode-50	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-wtoLqjI3apxcoElEAe0mGUAQ	ufo-propaganda-the-dark-side-unleashes-weaponized-episode-49	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-JCVKc0a42E1WOlE2SsnZ95VJ	mystery-in-the-mojave-case-closed-weaponized-episode-19	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-ri1kIhuxB4QwO1gOUU5QQl1n	up-up-and-away-balloon-a-palooza-weaponized-episode-4	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-7qZVpq1HEASzNlyWnPw5bQ9B	the-jellyfish-ufo-how-it-happened-what-it-means-weaponized-episode-47	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-GlyJGZxjKpD1PR814NwFyhaf	file-GlyJGZxjKpD1PR814NwFyhaf		7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-bD2rsBbfjnflzddFvgpwWigH	file-bD2rsBbfjnflzddFvgpwWigH		7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-8Qb2MOhZpfh3LHwk8EKcBCIt	file-8Qb2MOhZpfh3LHwk8EKcBCIt		7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-b4DhFv0CP5VrSXYAaMtDAITC	file-b4DhFv0CP5VrSXYAaMtDAITC		7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-BZX90L756rAM7Opw0aWO5Dfd	file-BZX90L756rAM7Opw0aWO5Dfd		7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-RiWALHlmxZnSmGtvwRIxDRV0	file-RiWALHlmxZnSmGtvwRIxDRV0		7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-9Eo4ziZ6nUxYxosD8uz8xj9R	file-9Eo4ziZ6nUxYxosD8uz8xj9R		7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-KnNlxPR80cuseeyBBbzFkwNa	file-KnNlxPR80cuseeyBBbzFkwNa		7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-xXofvisDn46CEDstSTIXDF9i	file-xXofvisDn46CEDstSTIXDF9i		7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-1DiivALoKUyfR6LqRfGkNzOZ	file-1DiivALoKUyfR6LqRfGkNzOZ		7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-GlyJGZxjKpD1PR814NwFyhaf	fighting-back-against-animal-cruelty-weaponized-ep-31	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-bD2rsBbfjnflzddFvgpwWigH	ufo-earthquake-dr-lacatskis-bombshell-aaros-shaky-ground-weaponized-ep-39	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-8Qb2MOhZpfh3LHwk8EKcBCIt	all-roads-lead-to-ufos-weaponized-episode-1	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-b4DhFv0CP5VrSXYAaMtDAITC	the-hunt-for-crashed-saucers-weaponized-episode-25	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-BZX90L756rAM7Opw0aWO5Dfd	congress-crashes-into-wall-of-ufo-secrecy-weaponized-ep-40	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-RiWALHlmxZnSmGtvwRIxDRV0	the-quest-for-ufo-transparency-weaponized-ep-33	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-9Eo4ziZ6nUxYxosD8uz8xj9R	shoot-them-down-military-uses-lethal-force-against-ufos-weaponized-ep-41	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-KnNlxPR80cuseeyBBbzFkwNa	allied-ufo-reverse-engineering-programs-confirmed-weaponized-episode-22	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-xXofvisDn46CEDstSTIXDF9i	hollywood-in-transition-the-future-of-movies-tv-and-streaming-weaponized-episode-11	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-1DiivALoKUyfR6LqRfGkNzOZ	ufologys-darth-vader-changes-his-tune-about-crashed-saucers-weaponized-episode-45	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-KbUH7GWx7D19js0iIquWHPT7	the-empire-strikes-back-the-sliming-of-david-grusch-weaponized-ep-30	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-KIlz2xQtCeHRfr8L1KUCSIRI	who-are-the-visitors-why-are-they-here-weaponized-episode-23	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-KRNTVU3ydZQf30X41len93Ko	psychic-spies-alien-civilizations-whats-the-connection-weaponized-ep-37	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-Zo2nhAuNJos6nXgiZhH0ZRQs	the-fight-for-ufo-disclosure-is-just-beginning-weaponized-episode-44	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-ocKvaPDed1jyrgNjJ6u9uhIN	ufo-bombs-dropped-on-capitol-hill-weaponized-episode-26	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-iiZIQzq8WkPp8yvgHskusUFi	alien-invasion-war-of-the-worlds-redux-weaponized-ep-35	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-nP4eUStWZMLx3lyYyU7pXgLJ	ufo-paranormal-connections-the-aawsap-legacy-weaponized-episode-12	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-iin6bMlkGTxl78QZtPPEkJvN	aaro-misses-target-congress-the-public-are-pissed-weaponized-episode-52	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-95esRDfnG9p8foTvIEFHTi9Q	saucers-bodies-debris-the-lost-tapes-of-ufo-whistleblower-col-corso-weaponized-episode-43	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-crAFYzVZjPkrPhbZ4mBfqXNB	the-science-of-animal-mutilations-weaponized-episode-5	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-fWn9OutOePyLb1yKaiu8eOaj	file-fWn9OutOePyLb1yKaiu8eOaj		7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-0FRftG6QAX5g5HgknsWIJPyu	file-0FRftG6QAX5g5HgknsWIJPyu		7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-0TtcemPUEO18UUlUXmnBgN3u	file-0TtcemPUEO18UUlUXmnBgN3u		7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-AYMhT1lpxSX0Q9hXGlQG7fRR	file-AYMhT1lpxSX0Q9hXGlQG7fRR		7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-4WSq0eShmjGIvFBsk1KgPLVN	file-4WSq0eShmjGIvFBsk1KgPLVN		7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-r3DDXjdE4TUHbaTqB2mZKPQM	file-r3DDXjdE4TUHbaTqB2mZKPQM		7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-4XyjSvzcou5hVNNRAs5hp9Ec	file-4XyjSvzcou5hVNNRAs5hp9Ec		7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-ZLeSY3ldUp75SCT4BzSdcPsA	file-ZLeSY3ldUp75SCT4BzSdcPsA		7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-ZRgsAju3jd2WbbJitpK6gQjl	file-ZRgsAju3jd2WbbJitpK6gQjl		7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-fvvEDqwTeeaHE2n7weG95qPS	file-fvvEDqwTeeaHE2n7weG95qPS		7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-fWn9OutOePyLb1yKaiu8eOaj	fight-the-power-ufo-transparency-weaponized-ep-34	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-0FRftG6QAX5g5HgknsWIJPyu	lord-huron-life-death-with-the-cosmic-cowboys-weaponized-episode-20	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-0TtcemPUEO18UUlUXmnBgN3u	cosmic-conspiracies-breaking-the-code-of-ufo-secrecy-weaponized-ep-42	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-AYMhT1lpxSX0Q9hXGlQG7fRR	robbie-williams-conquers-the-world-weaponized-episode-17	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-4WSq0eShmjGIvFBsk1KgPLVN	the-history-of-ufo-disclosure-can-the-public-handle-the-truth-weaponized-episode-46	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-r3DDXjdE4TUHbaTqB2mZKPQM	the-godfather-of-conspiracy-john-lear-weaponized-ep-32	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-4XyjSvzcou5hVNNRAs5hp9Ec	russian-scientists-risked-everything-to-investigate-ufos-weaponized-episode-16	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-ZLeSY3ldUp75SCT4BzSdcPsA	russias-secret-ufo-files-weaponized-episode-13	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-ZRgsAju3jd2WbbJitpK6gQjl	inside-the-dias-secretive-ufo-investigation-weaponized-ep-38	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-fvvEDqwTeeaHE2n7weG95qPS	ernie-cline-the-man-who-saw-the-future-weaponized-episode-48	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-NSis6iVtKpvSAoKJp2elljUW	storming-area-51-the-baghdad-phantom-weaponized-episode-7	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-Pzf1zBR5UNnWRZiEjl65Hj1x	us-senate-ufo-hearing-the-good-the-bad-the-ugly-weaponized-episode-14	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-Ou84XV1JaPl6OG9MGI4fRL4y	virtual-reality-and-the-evolution-of-non-human-intelligence-weaponized-ep-36	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-EDt3gAoy59ZoN5Gh4KQEjxEF	the-end-of-ufo-secrecy-weaponized-episode-24	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-bBgxRS0Npg4hU7mzlfaHIQ0s	the-battle-for-ufo-truth-the-michael-corleone-edition-weaponized-episode-53	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-T3QfMezJjq7E1FP7n69XARVq	the-ufo-hearing-what-happened-whats-next-weaponized-episode-28	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-ZUAag9AJvSaXMjN1oGZRGBjR	the-man-who-filmed-the-tic-tac-ufo-weaponized-episode-27	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-NplhmHkvh8c43GkLNoesDcdf	cdr-david-fravor-the-best-ufo-witness-ever-weaponized-ep-29	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-MWrZITO3hyVq5Tb9oK2thiDC	the-pentagons-top-ufo-hunter-weaponized-episode-3	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-fIFB517Sr2uCJC2fZsEUK9p7	crashed-saucer-overseer-weaponized-episode-6	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-7VXzYZKP26dOzdtazRYzhnzl	midnight-gospel-ufos-demonic-i-simulations-spirituality-weaponized-episode-10	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-jykCFauAsp6LFETIuOZp0ymf	confessions-of-a-ufo-insider-the-david-grusch-revelations-weaponized-episode-21	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-n9vqnzUNdRFT6IUszcpwCdF8	ufos-and-nukes-the-pantex-incursions-weaponized-episode-54	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-pj2MmjseN7tJf8mDMqSX03lt	ufo-swarms-a-military-perspective-weaponized-episode-2	.txt	7/11/2024, 10:29 AM
https://platform.openai.com/storage/files/file-2TQUJRqd8ljbEEPOJ3pqfqqw	organization-members	.json	7/10/2024, 10:18 AM
https://platform.openai.com/storage/files/file-mcCE0Q7amFLdtQ6ZsHRVww5j	event-subject-matter-experts	.json	7/10/2024, 10:18 AM
https://platform.openai.com/storage/files/file-WVN0mNUoa7pikLLHW1ev0eMV	personnel	.json	7/10/2024, 10:18 AM
https://platform.openai.com/storage/files/file-tk8i64rzQPKEcmUI8nIfzEZw	event-topic-subject-matter-experts	.json	7/10/2024, 10:18 AM
https://platform.openai.com/storage/files/file-YSXd5NejD98ZcFWKe2pn52o4	topics	.json	7/10/2024, 10:18 AM
https://platform.openai.com/storage/files/file-bE72SgHznfnXg9xn6btYf1Gl	topics-testimonies	.json	7/10/2024, 10:18 AM
https://platform.openai.com/storage/files/file-mhtJDaQlfTrMl5Qf6hlRyNxd	testimonies	.json	7/10/2024, 10:18 AM
https://platform.openai.com/storage/files/file-Yg7D0P7pE8kqlBBomllNpvhj	events	.json	7/10/2024, 10:18 AM
https://platform.openai.com/storage/files/file-JfrBRD5YbSf3kFm9gsZJsrxh	organizations	.json	7/10/2024, 10:18 AM
https://platform.openai.com/storage/files/file-0QZHgkvxjdpWYzJKzlBfN1tq	topic-subject-matter-experts	.json	7/10/2024, 10:18 AM
https://platform.openai.com/storage/files/file-dOqH44WHzwr7XStvTQKJ37NM	locations	.json	7/10/2024, 10:18 AM
https://platform.openai.com/storage/files/file-XrXZxU0496AjCVXo0dGfafkC	documents	.json	7/10/2024, 10:18 AM
https://platform.openai.com/storage/files/file-FBYfOgQZC6DTZmZabqL4eRpX	thedebrief.org-The Vanishing Star Enigma and the 1952 Washington DC UFO Wave	.pdf	7/7/2024, 10:59 AM
https://platform.openai.com/storage/files/file-mZcDtTedcYAPAFBpBfiTBLIz	unknowncountry.com-WHITLEY STRIEBERS UNKNOWN COUNTRY	.pdf	7/7/2024, 10:59 AM
https://platform.openai.com/storage/files/file-BOhGT1tRlnHBm8qFFn5qAHA2	AARO_Historical_Record_Report_Vol_1_2024	.pdf	7/7/2024, 10:07 AM
https://platform.openai.com/storage/files/file-AQPlzrKR07xSg8bipkvYkArP	Defence+Research+and+Development+Canada+in+possession+of+recovered+UP+material	.pdf	7/7/2024, 10:07 AM
https://platform.openai.com/storage/files/file-pNHMCDK5TXg9KAW9nIssCor5	Admiral Tim Gallaudet - Underwater Alien Base, UFO Psyops and Weather Weapons | SRS #113 - YouTube	.txt	7/7/2024, 9:20 AM
https://platform.openai.com/storage/files/file-IOkPaUZ1rE10XpArlImiExnm	Admiral's Hunt for UFO's Goes Underwater	.txt	7/7/2024, 9:20 AM
https://platform.openai.com/storage/files/file-fbPPSdARuJWM4J6lRUiH2jg5	Incommensurability_Orthodoxy_and_the_Physics_of_Hi	.pdf	5/15/2024, 12:14 PM
https://platform.openai.com/storage/files/file-cfk2PDqjtgBYaxTrersdG5cs	halt-tape-transcript	.txt	5/15/2024, 6:44 AM
https://platform.openai.com/storage/files/file-dpHJxcRF9vAvEJty0XiRHS6E	C05517850	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-KNlGdYifwLX2SzbJy70OkI4s	C05517859	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-m3UuYdBbxBgVvdNAOXvEXXJe	C05517860	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-Ks8GDoxNTWb0O3sCT6uw0uHX	C05517848	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-CxOXUaOORMyagG0n0iZEcJfd	C05517854	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-paWDcFEqmX4u4iBu74iK8PbF	C05527992	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-0svzkkd7wZqwnbGtKLHeZgZA	C05517798	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-KKdt5aLFB3TCgQX1GTJejM4p	C05517845	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-CDyJsU3gP7meCVNedJZ9Tvej	C05517831	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-s5iXc9fFuMrRJI5LhKD6Omzi	C05517855	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-AMEYRlV89pXwXJKyCcxM7gNP	C05517835	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-sdvDD7frrvge8bR1w3EJbt1F	C05517857	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-0wPmN8kBPIiFKNfO7xO9SQda	C05517833	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-7mQbcxKDO1UsS8ieJAfjKzBO	C05517799	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-2rtFItJJPhRQCDwhtEfR0WCI	C05517856	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-rOAKYkq9Qs5PVQEqb5QdrvMw	C05517844	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-VaUL7v4B0ddwF7k1dXA8wEfg	C05517834	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-HS9v8aiyWRRyypJqsqgh4Q3d	C05517803	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-J7sl4tUp29ycl4E5iLPKnavi	C05517794	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-ykgfkRlO4Y02AcgTt5X6DHhm	C05517807	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-c7atUNZgpyVv4Zp0glpoAzkZ	C05527991	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-nJJ95QNrdPv1TmJn848xtMes	C05527995	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-viXZ8Pymt1bzeQbl6qLD865H	C05517800	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-T7wcZ4LUieKER4elmIrsdRfs	C05517824	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-rCv0rjNVpIApK9bB6J7WVT2x	C05517851	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-iCScAwvT9VmcN5U6QFUPzICO	C05517812	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-1ewqmw1NtIaVk6s3qPhgHZlj	C05517820	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-X3sLehKMzUJLPf2HtuvLX2Ld	C05517823	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-9r0fAX1BHPvJHn5NY1atttJV	C05517825	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-p4zegihFZqzZrTeJEveKwU6z	C05527994	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-c0G49VV3Tm3jYjdt3hN2I4sj	C05517793	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-MnpmEEn9bswT2TrQHzeGiEMq	C05517811	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-FCXHOemKfcb9t8XRt8Hjh62V	C05517795	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-EmVqvhptwOcMdf8zQBpZEUJK	C05517821	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-roS6AjmMtBboIOV8l4V2SbIm	C05517841	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-G9L9HQELd6eEETTYSj1zYuzC	C05517839	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-6rptEkysQMnHbZHj7trFxor9	C05517826	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-fNXBqKgCeyc62hykY3F67LTD	C05517832	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-E0gCKenullfsCmYVgAEHSjap	C05517853	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-vPKbU4ulObrccYiSsVCVdQf1	C05517819	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-7UJIptRlq2ybUumR4u74Mb6T	C05517814	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-I259jt7Tg8d4tMQ0Bkk7sgXw	C05517843	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-ikyDJryFT34e9GtsAlk3GYum	C05517846	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-dx4pIkohSvwQVgcRIvqjOwjA	C05517797	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-hd8kABVXtX0PhXSPexP4NQ00	C05517805	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-qrpXt1d64pY0ESqeKphMxGmi	C05517822	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-TDxNd2shd6wlIiVtJbrmE4GN	C05517840	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-5Jb2GKidFS9wrP13sdpBP9wG	C05527993	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-Y4J6rJ7q1lXCIhFoitcAW0Br	C05517842	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-Yis4006kY9Y3nQOJCZLOrKtR	C05527990	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-oT3C15sIRXou8xyeJYS3bYed	C05517809	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-S8EwR2wN6OM85U0pqnFFBRWQ	C05517816	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-hCVph3ZGhs3U0JOGakqBnwiw	C05517838	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-KaXfiGlOCElPYvrgMYM20V2n	C05517836	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-d6xeIAtsI2hLKbASknvevA2G	C05517818	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-42rp2rWCVVs5vR3UCClyj1gY	C05517858	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-5RrfcIf9tEmsot8ijrVBoAH9	C05517852	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-knGy63ppX7kSxklG5IK3R7JQ	C05517815	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-ev593wDiBeTqcdZuAEGkLmwk	C05517849	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-wZT6Rrd5TVidFkx5zKTiTzqo	C05517847	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-fEfNKWy2GaKDZsFUZDXFvu0t	C05517801	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-WHO5LlU1HwATmuCicuh5YUHz	C05517808	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-SIkn3kFZkE9vGkhcYRhkEKZV	C05517828	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-KQ2tbZgkzT5ayQbirr7i3TMX	C05530814	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-tGBZyI2KFKO59TJKiEl3rCm3	C05517837	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-rLD2kpY3AH8q68oWlTKRZwMj	C05517806	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-0y8ajawqvp06pQPtihH83tX1	C05517830	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-MFib05BY6riqNV3dzZvDrqNM	C05517861	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-4HJsaNkYPc9xeMoyllJffnIA	C05517792	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-n7qHmwo1lk5FXKkTNgTwWCbY	C05517829	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-2MZV4RFbIM5bFFRTu3cuwfDv	C05517802	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-fIPHHcSgsGdQmG9HCAIOCPpP	C05517810	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-sRgWgxbjZFtdIMPilBjrFzCv	C05517813	.pdf	5/6/2024, 3:55 PM
https://platform.openai.com/storage/files/file-KppbdbH5Xfn81c4UiCwwc3GC	C05517702	.pdf	5/6/2024, 3:54 PM
https://platform.openai.com/storage/files/file-PC9yBES85em7PQplTs6gbJPT	C05517729	.pdf	5/6/2024, 3:54 PM
https://platform.openai.com/storage/files/file-s8YdjEGWK2hTtpUThdlMusIS	C05517765	.pdf	5/6/2024, 3:54 PM
https://platform.openai.com/storage/files/file-2laTU6JkRINlg2Mf3gu9jRyB	C05517786	.pdf	5/6/2024, 3:54 PM
https://platform.openai.com/storage/files/file-2yIpISukSjrUkHjDdddgx7mD	C05517730	.pdf	5/6/2024, 3:54 PM
https://platform.openai.com/storage/files/file-dQVNy47hK7kfoUjHUSeUs9Wy	C05517532	.pdf	5/6/2024, 3:54 PM
https://platform.openai.com/storage/files/file-GWvblF2Tm76TBIbpGR61PfHe	C05517723	.pdf	5/6/2024, 3:54 PM
https://platform.openai.com/storage/files/file-484GLLDR1B45F1BrxrW9PJTt	C05517688	.pdf	5/6/2024, 3:54 PM
https://platform.openai.com/storage/files/file-eNykJ1szHlRvnEr2LMu3Oisj	C05517559	.pdf	5/6/2024, 3:54 PM
https://platform.openai.com/storage/files/file-WV0fmSUxPuNZQlPkvOhFD5KE	C05517732	.pdf	5/6/2024, 3:54 PM
https://platform.openai.com/storage/files/file-Ol64vq3VvUmnlKucM4fDpd6J	C05517791	.pdf	5/6/2024, 3:54 PM
https://platform.openai.com/storage/files/file-UZjiZxa8FwFeDK8rDTC0fZ9v	C05517758	.pdf	5/6/2024, 3:54 PM
https://platform.openai.com/storage/files/file-wYEb9ZiAKlkPtOKayG5ekf7d	C05517762	.pdf	5/6/2024, 3:54 PM
https://platform.openai.com/storage/files/file-H75Gb6vn3AJ5TmIcGGy8H8HO	C05517722	.pdf	5/6/2024, 3:54 PM
https://platform.openai.com/storage/files/file-Ah1RgKC8Z6F5Q7472oUsBRpZ	C05517686	.pdf	5/6/2024, 3:54 PM
https://platform.openai.com/storage/files/file-807KA8rFdCp6vBICQ8mFP1Wn	C05517552	.pdf	5/6/2024, 3:54 PM
https://platform.openai.com/storage/files/file-hLrZf1MokbMxcEKicppMxzyj	C05517747	.pdf	5/6/2024, 3:54 PM
https://platform.openai.com/storage/files/file-LfD0U1PkSkHVNLqJRH5GyLWc	C05517515	.pdf	5/6/2024, 3:54 PM
https://platform.openai.com/storage/files/file-7zmlvYPuK51I8W01s92MfrsA	C05517565	.pdf	5/6/2024, 3:54 PM
https://platform.openai.com/storage/files/file-HXGLbJNgMgA19nlZa5NPOfgv	C05517698	.pdf	5/6/2024, 3:54 PM
https://platform.openai.com/storage/files/file-aAj98Zzt6rhByZrWEgjOLpcH	C05517521	.pdf	5/6/2024, 3:54 PM
https://platform.openai.com/storage/files/file-5Bml8fIeryqv84k3GCSscLrV	C05517788	.pdf	5/6/2024, 3:54 PM
